Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Path
26,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,18,13,186,31,0,0,0.16666666666666666,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
27,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,17,12,172,28,0,0,0.17647058823529413,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
28,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,16,11,165,26,0,0,0.1875,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
29,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,16,11,160,26,0,0,0.1875,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
3,i5.las2peer.connectors.webConnector.handler,DefaultHandler,5,1,15,9,197,34,0,0,0.2,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
30,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,16,11,160,26,0,0,0.1875,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
4,i5.las2peer.connectors.webConnector.handler,DefaultHandler,5,1,15,9,196,34,0,0,0.2,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
5,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,15,9,183,31,0,0,0.2,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
6,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,14,8,181,30,0,0,0.21428571428571427,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
7,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,14,8,181,30,0,0,0.21428571428571427,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
8,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,14,8,181,30,0,0,0.21428571428571427,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
9,i5.las2peer.connectors.webConnector.handler,DefaultHandler,4,1,14,8,181,30,0,0,0.21428571428571427,1,1,LAS2peer/webconnector-src-main-java-i5-las2peer-connectors-webConnector-handler-DefaultHandler
1,com.quaap.launchtime.components,IconPack,11,0,9,7,237,46,0,0,0.2222222222222222,1,1,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
10,com.quaap.launchtime.components,IconPack,9,0,8,7,200,42,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
11,com.quaap.launchtime.components,IconPack,9,0,8,7,200,42,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
12,com.quaap.launchtime.components,IconPack,9,0,8,7,194,40,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
13,com.quaap.launchtime.components,IconPack,9,0,8,7,184,40,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
14,com.quaap.launchtime.components,IconPack,9,0,7,6,173,37,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
15,com.quaap.launchtime.components,IconPack,9,0,7,6,173,37,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
16,com.quaap.launchtime.components,IconPack,9,0,5,4,163,34,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
2,com.quaap.launchtime.components,IconPack,11,0,9,7,237,46,0,0,0.2222222222222222,1,1,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
3,com.quaap.launchtime.components,IconPack,11,0,9,7,237,46,0,0,0.2222222222222222,1,1,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
4,com.quaap.launchtime.components,IconPack,11,0,8,6,230,44,0,0,0.25,1,1,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
5,com.quaap.launchtime.components,IconPack,11,0,8,6,228,44,0,0,0.25,1,1,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
6,com.quaap.launchtime.components,IconPack,11,0,8,7,228,44,0,0,0.25,1,1,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
7,com.quaap.launchtime.components,IconPack,10,0,7,6,211,41,0,0,0.2857142857142857,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
8,com.quaap.launchtime.components,IconPack,10,0,8,7,215,44,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
9,com.quaap.launchtime.components,IconPack,10,0,8,7,213,44,0,0,0.0,0,0,LaunchTime/app-src-main-java-com-quaap-launchtime-components-IconPack
1,geoutils,googlegeo,7,0,13,10,243,37,0,0,0.0,0,0,Logfly/src-main-java-geoutils-googlegeo
2,geoutils,googlegeo,7,0,13,10,238,37,0,0,0.0,0,0,Logfly/src-main-java-geoutils-googlegeo
3,geoutils,googlegeo,7,0,11,9,181,30,0,0,0.2727272727272727,1,1,Logfly/src-main-java-geoutils-googlegeo
4,geoutils,googlegeo,7,0,11,9,183,27,0,0,0.2727272727272727,1,1,Logfly/src-main-java-geoutils-googlegeo
1,md.mclama.com,Download,14,6,14,9,159,27,0,0,0.0,0,0,McLauncher/src-md-mclama-com-Download
2,md.mclama.com,Download,14,6,14,9,158,27,0,0,0.0,0,0,McLauncher/src-md-mclama-com-Download
3,md.mclama.com,Download,14,6,13,9,141,22,0,0,0.0,0,0,McLauncher/src-md-mclama-com-Download
4,md.mclama.com,Download,14,6,13,9,141,22,0,0,0.0,0,0,McLauncher/src-md-mclama-com-Download
5,md.mclama.com,Download,14,6,13,9,136,22,0,0,0.0,0,0,McLauncher/src-md-mclama-com-Download
6,md.mclama.com,Download,13,6,13,9,134,22,0,0,0.0,0,0,McLauncher/src-md-mclama-com-Download
7,md.mclama.com,Download,13,6,13,9,134,22,0,0,0.0,0,0,McLauncher/src-md-mclama-com-Download
1,tv.floe.metronome.datasets,MNIST_DatasetUtils,27,4,15,15,423,69,0,0,0.13333333333333333,1,1,Metronome/src-main-java-tv-floe-metronome-datasets-MNIST_DatasetUtils
2,tv.floe.metronome.datasets,MNIST_DatasetUtils,27,4,15,15,423,69,0,0,0.13333333333333333,1,1,Metronome/src-main-java-tv-floe-metronome-datasets-MNIST_DatasetUtils
3,tv.floe.metronome.datasets,MNIST_DatasetUtils,27,4,15,15,423,69,0,0,0.13333333333333333,1,1,Metronome/src-main-java-tv-floe-metronome-datasets-MNIST_DatasetUtils
4,tv.floe.metronome.datasets,MNIST_DatasetUtils,27,4,15,15,415,68,0,0,0.13333333333333333,1,1,Metronome/src-main-java-tv-floe-metronome-datasets-MNIST_DatasetUtils
5,tv.floe.metronome.datasets,MNIST_DatasetUtils,27,4,14,14,345,55,0,0,0.14285714285714285,1,1,Metronome/src-main-java-tv-floe-metronome-datasets-MNIST_DatasetUtils
1,it.mobistego.utils,Utility,2,1,20,20,285,43,0,0,0.6,1,1,MobiStego/MobiStego-src-main-java-it-mobistego-utils-Utility
2,it.mobistego.utils,Utility,2,1,20,20,279,43,0,0,0.65,1,1,MobiStego/MobiStego-src-main-java-it-mobistego-utils-Utility
3,it.mobistego.utils,Utility,2,1,18,18,257,41,0,0,0.6111111111111112,1,1,MobiStego/MobiStego-src-main-java-it-mobistego-utils-Utility
4,it.mobistego.utils,Utility,2,1,18,18,256,41,0,0,0.6111111111111112,1,1,MobiStego/MobiStego-src-main-java-it-mobistego-utils-Utility
5,it.mobistego.utils,Utility,2,1,18,18,255,41,0,0,0.6111111111111112,1,1,MobiStego/MobiStego-src-main-java-it-mobistego-utils-Utility
1,org.hccp.morsebird.morse,ToneGenerator,1,0,14,14,98,19,0,0,0.14285714285714285,1,1,MorseBird/src-java-org-hccp-morsebird-morse-ToneGenerator
2,org.hccp.morsebird.morse,ToneGenerator,1,0,15,15,101,20,0,0,0.13333333333333333,1,1,MorseBird/src-java-org-hccp-morsebird-morse-ToneGenerator
3,org.hccp.morsebird.morse,ToneGenerator,1,0,11,11,79,16,0,0,0.18181818181818185,1,1,MorseBird/src-java-org-hccp-morsebird-morse-ToneGenerator
4,org.hccp.morsebird.morse,ToneGenerator,1,0,11,11,70,16,0,0,0.18181818181818185,1,1,MorseBird/src-java-org-hccp-morsebird-morse-ToneGenerator
5,org.hccp.morsebird.morse,ToneGenerator,1,1,9,9,65,14,0,0,0.0,1,1,MorseBird/src-java-org-hccp-morsebird-morse-ToneGenerator
6,org.hccp.morsebird.morse,ToneGenerator,1,1,9,9,65,14,0,0,0.0,1,1,MorseBird/src-java-org-hccp-morsebird-morse-ToneGenerator
1,com.musicocracy.fpgk.ui,PartyConfigActivity,11,0,22,14,123,26,0,0,0.3181818181818182,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
1,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
10,com.musicocracy.fpgk.ui,PartyConfigActivity,10,0,19,12,99,22,0,0,0.5263157894736842,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
10,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
11,com.musicocracy.fpgk.ui,PartyConfigActivity,10,0,19,12,99,22,0,0,0.5263157894736842,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
11,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
12,com.musicocracy.fpgk.ui,PartyConfigActivity,8,0,13,6,77,16,0,0,0.7692307692307693,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
12,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
13,com.musicocracy.fpgk.ui,PartyConfigActivity,8,0,9,4,58,11,0,0,0.7777777777777778,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
13,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,4,3,25,5,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
14,com.musicocracy.fpgk.ui,PartyConfigActivity,5,0,6,4,44,8,0,0,0.6666666666666666,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
14,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,4,3,25,5,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
15,com.musicocracy.fpgk.ui,PartyConfigActivity,0,0,1,0,6,1,0,0,-1.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
2,com.musicocracy.fpgk.ui,PartyConfigActivity,11,0,22,14,123,26,0,0,0.3181818181818182,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
2,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
3,com.musicocracy.fpgk.ui,PartyConfigActivity,11,0,22,14,123,26,0,0,0.3181818181818182,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
3,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
4,com.musicocracy.fpgk.ui,PartyConfigActivity,11,0,22,14,123,26,0,0,0.3181818181818182,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
4,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
5,com.musicocracy.fpgk.ui,PartyConfigActivity,12,0,23,14,133,28,0,0,0.3043478260869565,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
5,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
6,com.musicocracy.fpgk.ui,PartyConfigActivity,11,0,22,14,123,26,0,0,0.3181818181818182,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
6,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
7,com.musicocracy.fpgk.ui,PartyConfigActivity,10,0,21,13,113,24,0,0,0.3809523809523809,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
7,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
8,com.musicocracy.fpgk.ui,PartyConfigActivity,10,0,21,13,113,24,0,0,0.3809523809523809,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
8,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
9,com.musicocracy.fpgk.ui,PartyConfigActivity,10,0,20,13,108,23,0,0,0.45,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
9,com.musicocracy.fpgk.ui,InputFilterMinMax,2,0,3,2,21,4,0,0,0.0,0,0,MusicOcracy/app-src-main-java-com-musicocracy-fpgk-ui-PartyConfigActivity
1,Model,MFBImageInfo,31,5,51,33,748,150,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
1,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
1,Model,AsyncLoadURL,5,0,4,0,46,10,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
10,Model,MFBImageInfo,30,5,51,33,764,153,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
10,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
10,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
11,Model,MFBImageInfo,30,5,51,33,764,153,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
11,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
11,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
12,Model,MFBImageInfo,30,5,51,33,764,153,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
12,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
12,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
13,Model,MFBImageInfo,29,5,50,33,758,151,0,0,0.12,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
13,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
13,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
14,Model,MFBImageInfo,29,5,50,33,757,151,0,0,0.12,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
14,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
14,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
15,Model,MFBImageInfo,29,5,50,33,757,151,0,0,0.12,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
15,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
15,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
16,Model,MFBImageInfo,29,5,49,33,759,150,0,0,0.12244897959183673,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
16,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
16,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
17,Model,MFBImageInfo,29,5,49,33,761,150,0,0,0.12244897959183673,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
17,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
17,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
18,Model,MFBImageInfo,29,5,49,33,761,150,0,0,0.12244897959183673,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
18,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
18,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
19,Model,MFBImageInfo,29,5,49,33,761,150,0,0,0.12244897959183673,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
19,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
19,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
2,Model,MFBImageInfo,30,5,51,33,733,147,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
2,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
2,Model,AsyncLoadURL,5,0,4,0,46,10,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
20,Model,MFBImageInfo,29,5,49,33,761,150,0,0,0.12244897959183673,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
20,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
20,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
21,Model,MFBImageInfo,29,5,49,33,761,150,0,0,0.12244897959183673,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
21,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
21,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
22,Model,MFBImageInfo,29,5,50,35,770,149,0,0,0.14,2,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
22,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
22,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
23,Model,MFBImageInfo,31,5,55,40,802,156,0,0,0.14545454545454545,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
23,Model,ImageAdapter,2,0,5,5,32,7,0,0,0.4,0,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
23,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
23,Model,AsyncLoadURL,4,0,3,0,31,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
24,Model,MFBImageInfo,32,20,59,54,817,160,0,0,0.13559322033898305,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
24,Model,ImageAdapter,2,0,5,5,32,7,0,0,0.4,0,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
24,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
24,Model,AsyncLoadURL,4,4,3,0,30,7,0,0,1.0,1,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
3,Model,MFBImageInfo,30,5,51,33,733,147,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
3,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
3,Model,AsyncLoadURL,5,0,4,0,46,10,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
4,Model,MFBImageInfo,30,5,51,33,733,147,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
4,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
4,Model,AsyncLoadURL,5,0,4,0,46,10,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
5,Model,MFBImageInfo,30,5,51,33,731,146,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
5,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
5,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
6,Model,MFBImageInfo,30,5,51,33,731,146,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
6,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
6,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
7,Model,MFBImageInfo,30,5,51,33,753,153,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
7,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
7,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
8,Model,MFBImageInfo,30,5,51,33,753,153,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
8,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
8,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
9,Model,MFBImageInfo,30,5,51,33,754,153,0,0,0.1176470588235294,3,3,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
9,Model,ImageCacheCompleted,0,0,1,0,3,1,0,0,-1.0,2,1,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
9,Model,AsyncLoadURL,5,0,4,0,44,9,0,0,0.5,1,2,MyFlightbookAndroid/app-src-main-java-Model-MFBImageInfo
1,com.briankhuu.nfcmessageboard,MainScreen,20,13,36,17,592,98,0,0,0.3333333333333333,1,1,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
1,com.briankhuu.nfcmessageboard,NdefReaderTask,0,0,3,0,40,8,0,0,-1.0,0,0,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
10,com.briankhuu.nfcmessageboard,MainScreen,20,13,30,18,467,72,0,0,0.3333333333333333,1,1,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
10,com.briankhuu.nfcmessageboard,NdefReaderTask,0,0,3,0,40,8,0,0,-1.0,0,0,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
11,com.briankhuu.nfcmessageboard,MainScreen,16,10,28,16,427,67,0,0,0.35714285714285715,1,1,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
11,com.briankhuu.nfcmessageboard,NdefReaderTask,0,0,3,0,40,8,0,0,-1.0,0,0,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
12,com.briankhuu.nfcmessageboard,MainScreen,16,10,28,16,397,61,0,0,0.35714285714285715,1,1,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
12,com.briankhuu.nfcmessageboard,NdefReaderTask,0,0,3,0,40,8,0,0,-1.0,0,0,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
13,com.briankhuu.nfcmessageboard,MainScreen,15,9,27,16,337,54,0,0,0.4074074074074074,1,1,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
13,com.briankhuu.nfcmessageboard,NdefReaderTask,0,0,3,0,40,8,0,0,-1.0,0,0,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
14,com.briankhuu.nfcmessageboard,MainScreen,15,9,27,16,337,54,0,0,0.4074074074074074,1,1,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
14,com.briankhuu.nfcmessageboard,NdefReaderTask,0,0,3,0,40,8,0,0,-1.0,0,0,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
15,com.briankhuu.nfcmessageboard,MainScreen,15,9,27,16,337,54,0,0,0.4074074074074074,1,1,NFCMessageBoard/app-src-main-java-com-briankhuu-nfcmessageboard-MainScreen
