Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Path
6,cat.ereza.customactivityoncrash,CustomActivityOnCrash,18,0,37,27,435,70,0,0,0.13513513513513514,1,1,file-data/CustomActivityOnCrash/library-src-main-java-cat-ereza-customactivityoncrash-CustomActivityOnCrash
7,cat.ereza.customactivityoncrash,CustomActivityOnCrash,18,0,33,25,376,60,0,0,0.15151515151515152,1,1,file-data/CustomActivityOnCrash/library-src-main-java-cat-ereza-customactivityoncrash-CustomActivityOnCrash
8,cat.ereza.customactivityoncrash,CustomActivityOnCrash,15,0,28,23,321,51,0,0,0.17857142857142858,1,1,file-data/CustomActivityOnCrash/library-src-main-java-cat-ereza-customactivityoncrash-CustomActivityOnCrash
9,cat.ereza.customactivityoncrash,CustomActivityOnCrash,13,0,20,19,211,40,0,0,0.25,1,1,file-data/CustomActivityOnCrash/library-src-main-java-cat-ereza-customactivityoncrash-CustomActivityOnCrash
1,com.darkyen,TimeTrackerPopupContent,11,0,9,7,285,21,0,0,0.6666666666666666,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
1,com.darkyen,TimePatternTextField,7,0,4,3,125,9,0,0,0.75,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
10,com.darkyen,TimeTrackerPopupContent,10,0,7,5,234,19,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
10,com.darkyen,TimePatternTextField,7,0,2,1,115,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
11,com.darkyen,TimeTrackerPopupContent,0,0,1,0,70,2,0,0,-1.0,0,0,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
2,com.darkyen,TimeTrackerPopupContent,11,0,7,5,280,20,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
2,com.darkyen,TimePatternTextField,7,0,2,1,121,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
3,com.darkyen,TimeTrackerPopupContent,11,0,7,5,280,20,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
3,com.darkyen,TimePatternTextField,7,0,2,1,121,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
4,com.darkyen,TimeTrackerPopupContent,11,0,7,5,280,20,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
4,com.darkyen,TimePatternTextField,7,0,2,1,121,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
5,com.darkyen,TimeTrackerPopupContent,11,0,7,5,280,20,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
5,com.darkyen,TimePatternTextField,7,0,2,1,121,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
6,com.darkyen,TimeTrackerPopupContent,11,0,7,5,274,19,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
6,com.darkyen,TimePatternTextField,7,0,2,1,121,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
7,com.darkyen,TimeTrackerPopupContent,11,0,7,5,274,19,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
7,com.darkyen,TimePatternTextField,7,0,2,1,121,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
8,com.darkyen,TimeTrackerPopupContent,11,0,7,5,268,19,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
8,com.darkyen,TimePatternTextField,7,0,2,1,115,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
9,com.darkyen,TimeTrackerPopupContent,10,0,7,5,248,19,0,0,0.5714285714285714,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
9,com.darkyen,TimePatternTextField,7,0,2,1,115,8,0,0,0.0,2,2,file-data/DarkyenusTimeTracker/src-com-darkyen-TimeTrackerPopupContent
1,fr.chaltiel.doublefragmentviewpager.pagers,VerticalViewPager,0,0,8,6,55,10,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
1,fr.chaltiel.doublefragmentviewpager.pagers,VerticalPageTransformer,0,0,1,1,16,3,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
2,fr.chaltiel.doublefragmentviewpager.pagers,VerticalViewPager,0,0,7,5,52,9,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
2,fr.chaltiel.doublefragmentviewpager.pagers,VerticalPageTransformer,0,0,1,1,16,3,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
3,fr.chaltiel.doublefragmentviewpager.pagers,VerticalViewPager,0,0,7,5,52,9,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
3,fr.chaltiel.doublefragmentviewpager.pagers,VerticalPageTransformer,0,0,1,1,16,3,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
4,fr.chaltiel.doublefragmentviewpager.pagers,VerticalViewPager,0,0,7,5,52,9,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
4,fr.chaltiel.doublefragmentviewpager.pagers,VerticalPageTransformer,0,0,1,1,16,3,0,0,-1.0,0,0,file-data/DoubleFragmentViewpager/DoubleViewpager-src-main-java-fr-chaltiel-doublefragmentviewpager-pagers-VerticalViewPager
1,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,28,24,301,67,0,0,0.5357142857142857,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
10,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,24,20,244,52,0,0,0.4583333333333333,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
11,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,24,20,245,52,0,0,0.4583333333333333,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
12,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,22,18,217,45,0,0,0.4090909090909091,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
13,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,22,18,215,45,0,0,0.4090909090909091,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
14,de.anbos.eclipse.easyshell.plugin.misc,Utils,0,0,20,18,198,42,0,0,-1.0,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
15,de.anbos.eclipse.easyshell.plugin.misc,Utils,0,0,19,17,194,41,0,0,-1.0,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
16,de.anbos.eclipse.easyshell.plugin.misc,Utils,0,0,14,13,158,30,0,0,-1.0,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
17,de.anbos.eclipse.easyshell.plugin.misc,Utils,0,0,12,11,139,25,0,0,-1.0,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
2,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,28,24,301,67,0,0,0.5357142857142857,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
3,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,28,24,301,67,0,0,0.5357142857142857,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
4,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,28,24,301,67,0,0,0.5357142857142857,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
5,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,28,24,296,67,0,0,0.5357142857142857,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
6,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,24,20,263,56,0,0,0.4583333333333333,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
7,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,24,20,263,56,0,0,0.4583333333333333,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
8,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,24,20,260,55,0,0,0.4583333333333333,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
9,de.anbos.eclipse.easyshell.plugin.misc,Utils,2,0,24,20,260,55,0,0,0.4583333333333333,1,1,file-data/EasyShell/plugin-src-de-anbos-eclipse-easyshell-plugin-misc-Utils
1,org.xdty.gallery.utils,Utils,2,0,13,13,123,22,0,0,0.9230769230769232,0,0,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
2,org.xdty.gallery.utils,Utils,2,1,13,13,123,22,0,0,0.9230769230769232,0,0,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
3,org.xdty.gallery.utils,Utils,2,1,13,13,119,22,0,0,0.9230769230769232,0,0,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
4,org.xdty.gallery.utils,Utils,2,1,12,12,108,20,0,0,0.9166666666666666,0,0,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
5,org.xdty.gallery.utils,Utils,2,1,13,13,111,21,0,0,0.8461538461538461,1,1,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
6,org.xdty.gallery.utils,Utils,2,1,13,13,111,21,0,0,0.8461538461538461,1,1,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
7,org.xdty.gallery.utils,Utils,2,1,9,9,67,14,0,0,0.7777777777777778,1,1,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
8,org.xdty.gallery.utils,Utils,2,1,9,9,70,14,0,0,0.7777777777777778,1,1,file-data/Gallery/app-src-main-java-org-xdty-gallery-utils-Utils
1,com.gedder.gedderalarm.util,Log,1,0,6,6,43,12,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
2,com.gedder.gedderalarm.util,Log,1,0,6,6,43,12,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
3,com.gedder.gedderalarm.util,Log,1,0,6,6,24,12,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
4,com.gedder.gedderalarm.util,Log,1,0,5,5,21,10,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
5,com.gedder.gedderalarm.util,Log,1,0,5,5,21,10,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
6,com.gedder.gedderalarm.util,Log,1,0,5,5,21,10,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
7,com.gedder.gedderalarm.util,Log,1,0,5,5,21,10,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
8,com.gedder.gedderalarm.util,Log,1,0,5,5,21,10,0,0,0.0,0,0,file-data/GedderAlarm/app-src-main-java-com-gedder-gedderalarm-util-Log
1,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,3,0,5,3,47,7,0,0,0.4,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
10,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,0,0,1,1,5,1,0,0,-1.0,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
2,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,3,0,5,3,41,7,0,0,0.4,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
3,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,3,0,5,3,41,7,0,0,0.4,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
4,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,3,0,5,3,41,7,0,0,0.4,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
5,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,3,0,5,3,41,7,0,0,0.4,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
6,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,2,0,5,3,36,7,0,0,0.6,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
7,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,2,0,5,3,36,7,0,0,0.6,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
8,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,2,0,5,3,36,7,0,0,0.6,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
9,ca.ualberta.cmput301w14t08.geochan.test,ThreadViewFragmentTest,0,0,1,1,5,1,0,0,-1.0,0,0,file-data/GeoChan/GeoChanTests-src-ca-ualberta-cmput301w14t08-geochan-test-ThreadViewFragmentTest
1,org.xdty.imageviewer2.utils,Utils,2,1,13,13,108,21,0,0,0.8461538461538461,1,1,file-data/ImageViewer/app-src-main-java-org-xdty-imageviewer2-utils-Utils
2,org.xdty.imageviewer2.utils,Utils,2,1,13,13,103,20,0,0,0.8461538461538461,1,1,file-data/ImageViewer/app-src-main-java-org-xdty-imageviewer2-utils-Utils
3,org.xdty.imageviewer2.utils,Utils,2,1,12,12,100,19,0,0,0.8333333333333334,1,1,file-data/ImageViewer/app-src-main-java-org-xdty-imageviewer2-utils-Utils
4,org.xdty.imageviewer2.utils,Utils,2,1,12,12,100,19,0,0,0.8333333333333334,1,1,file-data/ImageViewer/app-src-main-java-org-xdty-imageviewer2-utils-Utils
1,jamuz,IconBuffer,2,1,8,2,110,17,0,0,0.0,1,1,file-data/JaMuz/src-jamuz-IconBuffer
2,jamuz,IconBuffer,2,1,8,2,110,17,0,0,0.0,1,1,file-data/JaMuz/src-jamuz-IconBuffer
3,jamuz,IconBuffer,2,1,8,2,92,17,0,0,0.0,1,1,file-data/JaMuz/src-jamuz-IconBuffer
4,jamuz,IconBuffer,2,1,8,2,92,17,0,0,0.0,1,1,file-data/JaMuz/src-jamuz-IconBuffer
1,com.erakk.lnreader.helper,Util,2,1,25,25,375,70,0,0,0.6,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
2,com.erakk.lnreader.helper,Util,2,1,25,25,375,70,0,0,0.6,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
3,com.erakk.lnreader.helper,Util,2,1,24,24,372,69,0,0,0.5833333333333334,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
4,com.erakk.lnreader.helper,Util,2,1,24,24,362,66,0,0,0.625,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
5,com.erakk.lnreader.helper,Util,2,1,24,24,357,65,0,0,0.625,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
6,com.erakk.lnreader.helper,Util,2,1,23,23,352,63,0,0,0.6521739130434783,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
7,com.erakk.lnreader.helper,Util,2,1,22,22,344,61,0,0,0.6818181818181818,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
8,com.erakk.lnreader.helper,Util,2,1,21,21,338,60,0,0,0.6666666666666666,1,1,file-data/LNReader-Android/app-src-main-java-com-erakk-lnreader-helper-Util
1,de.lisemeitnerschule.liseapp,BaseActivity,11,1,22,19,226,46,0,0,0.4090909090909091,1,1,file-data/LiseApp/app-src-main-java-de-lisemeitnerschule-liseapp-BaseActivity
2,de.lisemeitnerschule.liseapp,BaseActivity,11,1,21,18,223,45,0,0,0.3809523809523809,1,1,file-data/LiseApp/app-src-main-java-de-lisemeitnerschule-liseapp-BaseActivity
3,de.lisemeitnerschule.liseapp,BaseActivity,11,1,24,21,273,52,0,0,0.4583333333333333,1,1,file-data/LiseApp/app-src-main-java-de-lisemeitnerschule-liseapp-BaseActivity
4,de.lisemeitnerschule.liseapp,BaseActivity,10,0,24,21,266,51,0,0,0.4583333333333333,1,1,file-data/LiseApp/app-src-main-java-de-lisemeitnerschule-liseapp-BaseActivity
1,org.wordpress.android.ui.notifications.blocks,NoteBlockLinkMovementMethod,1,0,2,1,49,8,0,0,0.0,0,0,file-data/MyApp_Android/WordPress-src-main-java-org-wordpress-android-ui-notifications-blocks-NoteBlockLinkMovementMethod
2,org.wordpress.android.ui.notifications.blocks,NoteBlockLinkMovementMethod,1,0,2,1,49,8,0,0,0.0,0,0,file-data/MyApp_Android/WordPress-src-main-java-org-wordpress-android-ui-notifications-blocks-NoteBlockLinkMovementMethod
3,org.wordpress.android.ui.notifications.blocks,NoteBlockLinkMovementMethod,1,0,2,1,49,8,0,0,0.0,0,0,file-data/MyApp_Android/WordPress-src-main-java-org-wordpress-android-ui-notifications-blocks-NoteBlockLinkMovementMethod
4,org.wordpress.android.ui.notifications.blocks,NoteBlockLinkMovementMethod,1,0,2,1,49,8,0,0,0.0,0,0,file-data/MyApp_Android/WordPress-src-main-java-org-wordpress-android-ui-notifications-blocks-NoteBlockLinkMovementMethod
1,cliente,Audio,10,0,14,13,114,22,0,0,0.14285714285714285,0,3,file-data/NiKate-Origins/src-cliente-Audio
1,cliente,PlayClip,3,0,4,4,33,5,0,0,0.0,1,1,file-data/NiKate-Origins/src-cliente-Audio
1,cliente,PlayClipLoop,5,0,4,3,39,7,0,0,0.0,1,1,file-data/NiKate-Origins/src-cliente-Audio
1,cliente,AudioListener,1,0,2,2,15,4,0,0,0.0,3,0,file-data/NiKate-Origins/src-cliente-Audio
2,cliente,Audio,9,0,14,13,112,21,0,0,0.21428571428571427,0,3,file-data/NiKate-Origins/src-cliente-Audio
2,cliente,PlayClip,3,0,4,4,33,5,0,0,0.0,1,1,file-data/NiKate-Origins/src-cliente-Audio
2,cliente,PlayClipLoop,4,0,4,3,37,6,0,0,0.0,1,1,file-data/NiKate-Origins/src-cliente-Audio
2,cliente,AudioListener,1,0,2,2,15,4,0,0,0.0,3,0,file-data/NiKate-Origins/src-cliente-Audio
3,cliente,Audio,4,0,11,10,84,14,0,0,0.4545454545454545,0,1,file-data/NiKate-Origins/src-cliente-Audio
3,cliente,PlayClip,1,0,3,3,26,3,0,0,0.0,0,1,file-data/NiKate-Origins/src-cliente-Audio
3,cliente,PlayClipLoop,2,0,3,2,29,4,0,0,0.0,0,1,file-data/NiKate-Origins/src-cliente-Audio
3,cliente,AudioListener,1,0,2,2,15,4,0,0,0.0,3,0,file-data/NiKate-Origins/src-cliente-Audio
4,cliente,Audio,2,0,7,7,52,9,0,0,0.42857142857142855,0,1,file-data/NiKate-Origins/src-cliente-Audio
4,cliente,PlayClip,1,0,3,3,26,3,0,0,0.0,0,1,file-data/NiKate-Origins/src-cliente-Audio
4,cliente,AudioListener,1,0,2,2,15,4,0,0,0.0,2,0,file-data/NiKate-Origins/src-cliente-Audio
1,cz.honzakasik.bazenolomouc,SwimmingPoolView,12,0,13,2,153,24,0,0,0.6153846153846154,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
10,cz.honzakasik.bazenolomouc,SwimmingPoolView,4,0,8,2,71,11,0,0,0.75,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
11,cz.honzakasik.bazenolomouc,SwimmingPoolView,4,0,8,2,69,11,0,0,0.75,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
12,cz.honzakasik.bazenolomouc,SwimmingPoolView,0,0,1,1,5,1,0,0,-1.0,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
2,cz.honzakasik.bazenolomouc,SwimmingPoolView,12,0,13,2,151,23,0,0,0.6153846153846154,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
3,cz.honzakasik.bazenolomouc,SwimmingPoolView,9,0,13,2,141,22,0,0,0.6153846153846154,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
4,cz.honzakasik.bazenolomouc,SwimmingPoolView,9,0,13,2,141,22,0,0,0.6153846153846154,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
5,cz.honzakasik.bazenolomouc,SwimmingPoolView,8,0,12,2,126,20,0,0,0.6666666666666666,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
6,cz.honzakasik.bazenolomouc,SwimmingPoolView,8,0,12,2,126,20,0,0,0.6666666666666666,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
7,cz.honzakasik.bazenolomouc,SwimmingPoolView,8,0,13,2,145,23,0,0,0.6153846153846154,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
8,cz.honzakasik.bazenolomouc,SwimmingPoolView,8,0,13,2,145,23,0,0,0.6153846153846154,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
9,cz.honzakasik.bazenolomouc,SwimmingPoolView,4,0,10,2,85,13,0,0,0.6,0,0,file-data/OlomouckyBazen/app-src-main-java-cz-honzakasik-bazenolomouc-SwimmingPoolView
1,com.playonlinux.wine,WindowsShortcut,3,0,12,5,144,20,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
2,com.playonlinux.wine,WindowsShortcut,3,0,12,5,144,20,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
3,com.playonlinux.wine,WindowsShortcut,3,0,12,5,144,20,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
4,com.playonlinux.wine,WindowsShortcut,3,0,12,5,144,20,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
5,com.playonlinux.wine,WindowsShortcut,3,0,12,5,142,20,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
6,com.playonlinux.wine,WindowsShortcut,3,0,12,5,150,20,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
7,com.playonlinux.wine,WindowsShortcut,3,0,12,5,150,20,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
8,com.playonlinux.wine,WindowsShortcut,3,0,12,5,155,21,0,0,0.0,1,1,file-data/POL-POM-5/src-main-java-com-playonlinux-wine-WindowsShortcut
1,org.jboss.pressgang.ccms.contentspec.builder,UTF8ResourceBundleControl,0,0,1,1,33,5,0,0,-1.0,0,0,file-data/PressGangCCMSBuilder/src-main-java-org-jboss-pressgang-ccms-contentspec-builder-UTF8ResourceBundleControl
2,org.jboss.pressgang.ccms.contentspec.builder,UTF8ResourceBundleControl,0,0,1,1,33,5,0,0,-1.0,0,0,file-data/PressGangCCMSBuilder/src-main-java-org-jboss-pressgang-ccms-contentspec-builder-UTF8ResourceBundleControl
3,org.jboss.pressgang.ccms.contentspec.builder,UTF8ResourceBundleControl,0,0,1,1,33,5,0,0,-1.0,0,0,file-data/PressGangCCMSBuilder/src-main-java-org-jboss-pressgang-ccms-contentspec-builder-UTF8ResourceBundleControl
4,org.jboss.pressgang.ccms.contentspec.builder,UTF8ResourceBundleControl,0,0,1,1,33,5,0,0,-1.0,0,0,file-data/PressGangCCMSBuilder/src-main-java-org-jboss-pressgang-ccms-contentspec-builder-UTF8ResourceBundleControl
5,org.jboss.pressgang.ccms.contentspec.builder,UTF8ResourceBundleControl,0,0,1,1,33,5,0,0,-1.0,0,0,file-data/PressGangCCMSBuilder/src-main-java-org-jboss-pressgang-ccms-contentspec-builder-UTF8ResourceBundleControl
1,com.sunhz.projectutils.viewutils,KeyboardStatusUtils,2,0,7,4,61,17,0,0,0.42857142857142855,0,1,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
1,com.sunhz.projectutils.viewutils,KeyboardVisibilityListener,0,0,2,0,4,2,0,0,-1.0,1,0,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
2,com.sunhz.projectutils.viewutils,KeyboardStatusUtils,2,0,7,4,61,17,0,0,0.42857142857142855,0,1,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
2,com.sunhz.projectutils.viewutils,KeyboardVisibilityListener,0,0,2,0,4,2,0,0,-1.0,1,0,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
3,com.sunhz.projectutils.viewutils,KeyboardStatusUtils,2,0,7,4,46,17,0,0,0.42857142857142855,0,1,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
3,com.sunhz.projectutils.viewutils,KeyboardVisibilityListener,0,0,2,0,4,2,0,0,-1.0,1,0,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
4,com.sunhz.projectutils.viewutils,KeyboardStatusUtils,2,0,7,4,46,17,0,0,0.42857142857142855,0,1,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
4,com.sunhz.projectutils.viewutils,KeyboardVisibilityListener,0,0,2,0,4,2,0,0,-1.0,1,0,file-data/ProjectUtils/app-src-main-java-com-sunhz-projectutils-viewutils-KeyboardStatusUtils
